Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"On the automation of RAN slicing provisioning: solution framework and applicability examples","EURASIP Journal on Wireless Communications and Networking","","2019","1","10.1186/s13638-019-1486-1","R. FerrúsO. SallentJ. Pérez-RomeroR. Agustí","2019","http://link.springer.com/article/10.1186/s13638-019-1486-1","Article"
"Resilient NFV Technology and Solutions","Guide to Disaster-Resilient Communication Networks","","","","10.1007/978-3-030-44685-7_27","Andrzej KamisińskiFrancesco MusumeciAli HmaityMassimo TornatoreMarco CasazzaStefano SecciArsham FarshadDavid HutchisonBjarne E. HelvikPoul E. Heegaard","2020","http://link.springer.com/chapter/10.1007/978-3-030-44685-7_27","Chapter"
"Highly Customizable Service Composition and Orchestration","Service Oriented and Cloud Computing","","","","10.1007/978-3-319-24072-5_11","Luca SabatucciCarmelo LodatoSalvatore LopesMassimo Cossentino","2015","http://link.springer.com/chapter/10.1007/978-3-319-24072-5_11","Chapter"
"Formal Verification of Service Level Agreements Through Distributed Monitoring","Service Oriented and Cloud Computing","","","","10.1007/978-3-319-24072-5_9","Behrooz NobakhtStijn de GouwFrank S. de Boer","2015","http://link.springer.com/chapter/10.1007/978-3-319-24072-5_9","Chapter"
"Sustainable Crop Production","The First Outstanding 50 Years of “Università Politecnica delle Marche”","","","","10.1007/978-3-030-33832-9_37","Davide NeriOriana SilvestroniNora BaldoniMatteo BellettiElisa BellucciElena BitocchiFranco CapocasaParide D’OttavioMatteo FrancioniDanilo GambelliVania LanariTania LattanziFrancesca MassetaniLaura NanniRoberto PapaSerena Polverigiani","2020","http://link.springer.com/chapter/10.1007/978-3-030-33832-9_37","Chapter"
"Assessment of the potential implications of a 1.5 °C versus higher global temperature rise for the Afobaka hydropower scheme in Suriname","Regional Environmental Change","","18","8","10.1007/s10113-018-1339-1","Peter DonkEls Van UytvenPatrick WillemsMichael A. Taylor","2018","http://link.springer.com/article/10.1007/s10113-018-1339-1","Article"
"Mining and sustainable development: territorializing the mining industry","Mineral Economics","","32","2","10.1007/s13563-018-0149-8","Paulo De Sa","2019","http://link.springer.com/article/10.1007/s13563-018-0149-8","Article"
"IT Infrastructure Capability and Health Information Exchange: The Moderating Role of Electronic Medical Records’ Reach","Business Information Systems Workshops","","","","10.1007/978-3-030-04849-5_35","Rogier van de Wetering","2019","http://link.springer.com/chapter/10.1007/978-3-030-04849-5_35","Chapter"
"Data Science – Analytics and Applications","","","","","10.1007/978-3-658-27495-5","Peter HaberThomas LampoltshammerDr. Manfred Mayr","2019","http://link.springer.com/book/10.1007/978-3-658-27495-5","Book"
"Nonprofit Leadership and Decision Making: Radical Choice Application for Nonprofit’s Sustainability","The Future of Leadership","","","","10.1007/978-3-319-73870-3_9","Christiana O. Ntamere","2018","http://link.springer.com/chapter/10.1007/978-3-319-73870-3_9","Chapter"
"Arbeit 4.0 im Mittelstand","","","","","10.1007/978-3-662-59474-2","Christian K. BosseProf. Dr. Klaus J. Zink","2019","http://link.springer.com/book/10.1007/978-3-662-59474-2","Book"
"Klimawandel in Deutschland","","","","","10.1007/978-3-662-50397-3","Guy P. BrasseurDaniela JacobSusanne Schuck-Zöller","2017","http://link.springer.com/book/10.1007/978-3-662-50397-3","Book"
"Programmers do not favor lambda expressions for concurrent object-oriented code","Empirical Software Engineering","","24","1","10.1007/s10664-018-9622-9","Sebastian NielebockRobert HeumüllerFrank Ortmeier","2019","http://link.springer.com/article/10.1007/s10664-018-9622-9","Article"
"Impact Evaluation of Plug-in Electric Vehicles on Power System","Plug In Electric Vehicles in Smart Grids","","","","10.1007/978-981-287-299-9_6","Pol Olivella-RosellRoberto Villafafila-RoblesAndreas Sumper","2015","http://link.springer.com/chapter/10.1007/978-981-287-299-9_6","Chapter"
"Coevolution of variability models and related software artifacts","Empirical Software Engineering","","21","4","10.1007/s10664-015-9364-x","Leonardo PassosLeopoldo TeixeiraNicolas DintznerSven ApelAndrzej WąsowskiKrzysztof CzarneckiPaulo BorbaJianmei Guo","2016","http://link.springer.com/article/10.1007/s10664-015-9364-x","Article"
"Entwicklung Eingebetteter Systeme","","","","","10.1007/978-3-658-30549-9","Prof. Dr. Ralf Gessler","2020","http://link.springer.com/book/10.1007/978-3-658-30549-9","Book"
"An empirical study on the potential usefulness of domain models for completeness checking of requirements","Empirical Software Engineering","","24","4","10.1007/s10664-019-09693-x","Chetan AroraMehrdad SabetzadehLionel C. Briand","2019","http://link.springer.com/article/10.1007/s10664-019-09693-x","Article"
"Development of Industry 4.0","When 5G Meets Industry 4.0","","","","10.1007/978-981-15-6732-2_3","Xiwen WangLongxiang Gao","2020","http://link.springer.com/chapter/10.1007/978-981-15-6732-2_3","Chapter"
"On preventive blood pressure self-monitoring at home","Cognition, Technology & Work","","18","2","10.1007/s10111-015-0358-7","Nervo VerdezotoErik Grönvall","2016","http://link.springer.com/article/10.1007/s10111-015-0358-7","Article"
"Ionospheric Space Weather Targets","Ionospheric Space Weather","","","","10.1007/978-3-319-99331-7_9","Ljiljana R. Cander","2019","http://link.springer.com/chapter/10.1007/978-3-319-99331-7_9","Chapter"
"Erfolgsfaktor Risiko-Management 4.0","","","","","10.1007/978-3-658-29446-5","Frank RomeikeDr. Peter Hager","2020","http://link.springer.com/book/10.1007/978-3-658-29446-5","Book"
"Bildverarbeitung für die Medizin 2020","Informatik aktuell","","","","10.1007/978-3-658-29267-6","Prof. Dr. Thomas TolxdorffProf. Dr. Thomas M. DesernoProf. Dr. Heinz HandelsProf. Dr. Andreas MaierDr. Klaus H. Maier-HeinProf. Dr. Christoph Palm","2020","http://link.springer.com/book/10.1007/978-3-658-29267-6","Book"
"Data Management in the Development of Automated Driving Functions","ATZ worldwide","","122","11","10.1007/s38311-020-0302-1","Gerhard NiederbruckerAlbrecht PfaffChristian Donn","2020","http://link.springer.com/article/10.1007/s38311-020-0302-1","Article"
"Regional differential decomposition and convergence of rural green development efficiency: evidence from China","Environmental Science and Pollution Research","","27","18","10.1007/s11356-020-08805-1","Cui YuLiu WenxinSufyan Ullah KhanCai YuZhu JunDeng YueMinjuan Zhao","2020","http://link.springer.com/article/10.1007/s11356-020-08805-1","Article"
"The Development of Smart Contracts for Heterogeneous Blockchains","Enterprise Interoperability VIII","","","","10.1007/978-3-030-13693-2_19","Henry SyahputraHans Weigand","2019","http://link.springer.com/chapter/10.1007/978-3-030-13693-2_19","Chapter"
"A novel parallel image encryption algorithm based on hybrid chaotic maps with OpenCL implementation","Soft Computing","","24","16","10.1007/s00500-020-04683-4","Lin YouErsong YangGuangyi Wang","2020","http://link.springer.com/article/10.1007/s00500-020-04683-4","Article"
"Computer-Assisted Industrial Ergonomics: A Review","Ergonomic Design of Products and Worksystems - 21st Century Perspectives of Asia","","","","10.1007/978-981-10-5457-0_4","Harish Kumar SharmaPiyush SinghalPankaj Sonia","2018","http://link.springer.com/chapter/10.1007/978-981-10-5457-0_4","Chapter"
"Estimation of future extreme precipitation changes in Xinjiang based on RegCM4.4 simulations","Natural Hazards","","102","1","10.1007/s11069-020-03920-1","Tang Xiang-lingLv XinZhang Yanwei","2020","http://link.springer.com/article/10.1007/s11069-020-03920-1","Article"
"Design Space Exploration for Aerospace IoT Products","Re-imagining Diffusion and Adoption of Information Technology and Systems: A Continuing Conversation","","","","10.1007/978-3-030-64849-7_62","Thirunavukkarasu RamalingamJoel OttoBenaroya Christophe","2020","http://link.springer.com/chapter/10.1007/978-3-030-64849-7_62","Chapter"
"Aufgabengerechte Informationsbereitstellung in Zeiten von Big Data","Schriften zur Business Analytics und zum Informationsmanagement","","","","10.1007/978-3-658-27196-1","Marco Pospiech","2019","http://link.springer.com/book/10.1007/978-3-658-27196-1","Book"
"The Effect of Coherent Structures in the Atmospheric Surface Layer on Blowing-Snow Transport","Boundary-Layer Meteorology","","167","2","10.1007/s10546-017-0318-2","Nikolas O. AksamitJohn W. Pomeroy","2018","http://link.springer.com/article/10.1007/s10546-017-0318-2","Article"
"Formal Modelling of App-Ensembles","The Handbook of Formal Methods in Human-Computer Interaction","","","","10.1007/978-3-319-51838-1_19","Johannes PfefferLeon Urbas","2017","http://link.springer.com/chapter/10.1007/978-3-319-51838-1_19","Chapter"
"Wireless Sensor Network Based Smart Grid Communications: Challenges, Protocol Optimizations, and Validation Platforms","Wireless Personal Communications","","95","4","10.1007/s11277-017-4038-1","Sana RekikNouha BaccourMohamed JmaielKhalil Drira","2017","http://link.springer.com/article/10.1007/s11277-017-4038-1","Article"
"John Grisham and the New Economy Thriller","Mass-Market Fiction and the Crisis of American Liberalism, 1972–2017","","","","10.1007/978-3-319-89387-7_6","Michael J. Blouin","2018","http://link.springer.com/chapter/10.1007/978-3-319-89387-7_6","Chapter"
"Regional Resilience: Building Adaptive Capacity and Community Well-Being Across Louisiana’s Dynamic Coastal–Inland Continuum","Louisiana's Response to Extreme Weather","","","","10.1007/978-3-030-27205-0_12","Traci BirchJeff Carney","2020","http://link.springer.com/chapter/10.1007/978-3-030-27205-0_12","Chapter"
"Many suspensions, many problems: a review of self-suspending tasks in real-time systems","Real-Time Systems","","55","1","10.1007/s11241-018-9316-9","Jian-Jia ChenGeoffrey NelissenWen-Hung HuangMaolin YangBjörn BrandenburgKonstantinos BletsasCong LiuPascal RichardFrédéric RidouardNeil AudsleyRaj RajkumarDionisio de NizGeorg von der Brüggen","2019","http://link.springer.com/article/10.1007/s11241-018-9316-9","Article"
"Vehicle mobility driven by traditional drivers versus connected drivers","Wireless Networks","","22","6","10.1007/s11276-015-1078-x","Lin LiYanheng LiuJian WangWeiwen DengHeekuck Oh","2016","http://link.springer.com/article/10.1007/s11276-015-1078-x","Article"
"Interoperable Algorithms for Its Implementation in a Cloud Collaborative Manufacturing Platform","Enterprise Interoperability VIII","","","","10.1007/978-3-030-13693-2_8","Beatriz AndresRaúl PolerRaquel SanchisJosefa MulaManuel Díaz-Madroñero","2019","http://link.springer.com/chapter/10.1007/978-3-030-13693-2_8","Chapter"
"The effects of natural structure on estimated tropical cyclone surge extremes","Natural Hazards","","88","3","10.1007/s11069-017-2935-y","Donald T. ResioTaylor G. AsherJennifer L. Irish","2017","http://link.springer.com/article/10.1007/s11069-017-2935-y","Article"
"Automated program repair using genetic programming and model checking","Applied Intelligence","","45","4","10.1007/s10489-016-0804-0","Zahra ZojajiBehrouz Tork LadaniAlireza Khalilian","2016","http://link.springer.com/article/10.1007/s10489-016-0804-0","Article"
"Development and Assessment of Cooperative V2X Applications for Emergency Vehicles in an Urban Environment Enabled by Behavioral Models","Modeling Mobility with Open Data","","","","10.1007/978-3-319-15024-6_8","Florian WeinertMichael Düring","2015","http://link.springer.com/chapter/10.1007/978-3-319-15024-6_8","Chapter"
"Long-term drivers of broadband traffic in next-generation networks","annals of telecommunications - annales des télécommunications","","70","1 - 2","10.1007/s12243-014-0424-9","P. LoskotM. A. M. HassanienF. FarjadyM. RuffiniD. Payne","2015","http://link.springer.com/article/10.1007/s12243-014-0424-9","Article"
"Aspects of Technical Requirements for the Future Autonomy of Military Vehicles","Modelling and Simulation for Autonomous Systems","","","","10.1007/978-3-319-76072-8_26","Tomas TuroVlastimil NeumannZdenek Krobot","2018","http://link.springer.com/chapter/10.1007/978-3-319-76072-8_26","Chapter"
"Urban Planning with the Combined Method of Perception-Driven Joint Learning Approach (PeDJoLA) and Geographic Information Systems (GIS) Model for Disaster Mitigation","Information Technology in Disaster Risk Reduction","","","","10.1007/978-3-319-68486-4_11","Rahmat Widia SembiringBenny Benyamin NasutionM. SyahruddinAfritha AmeliaBakti Viyata SundawaZulkifli LubisPrayudi NastiaSuhaili AlifuddinJunaidiHandri SunjayaIsmaelGunawan","2017","http://link.springer.com/chapter/10.1007/978-3-319-68486-4_11","Chapter"
"A lifecycle model to support continuous component evolution in embedded automotive systems","19. Internationales Stuttgarter Symposium","","","","10.1007/978-3-658-25939-6_94","Lukas BlockOliver RiedelFlorian Herrmann","2019","http://link.springer.com/chapter/10.1007/978-3-658-25939-6_94","Chapter"
"Blockchain","Edition HMD","","","","10.1007/978-3-658-28006-2","Prof. Dr. Hans-Georg FillProf. Dr. Andreas Meier","2020","http://link.springer.com/book/10.1007/978-3-658-28006-2","Book"
"Benefits and Barriers of Social/Collaborative ERP Systems: A State of the Art and Research Agenda","Strengthening Information and Control Systems","","","","10.1007/978-3-319-26488-2_13","Davide AloiniRiccardo DulminValeria MininnoAlessandro Spagnesi","2016","http://link.springer.com/chapter/10.1007/978-3-319-26488-2_13","Chapter"
"Digitale Transformation von Wirtschaft und Gesellschaft","","","","","10.1007/978-3-658-02749-0","Dr. Bernhard Miebach","2020","http://link.springer.com/book/10.1007/978-3-658-02749-0","Book"
"Improving Traceability Links Recovery in Process Models Through an Ontological Expansion of Requirements","Advanced Information Systems Engineering","","","","10.1007/978-3-030-21290-2_17","Raúl LapeñaFrancisca PérezCarlos CetinaÓscar Pastor","2019","http://link.springer.com/chapter/10.1007/978-3-030-21290-2_17","Chapter"
"Innovation for Sustainable Development by Educating the Local Community. The Case of an Italian Project of Food Waste Prevention","Exploring Services Science","","","","10.1007/978-3-319-32689-4_54","Sabrina BonomiSara MoggiFrancesca Ricciardi","2016","http://link.springer.com/chapter/10.1007/978-3-319-32689-4_54","Chapter"
